step,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
100,1.0,0.0,1.0,0.0
200,1.0927656249999997,0.005539062500000003,0.7484218750000002,0.24603906250000002
300,1.0881296875,0.008921875000000001,0.7595312499999999,0.23154687499999999
400,1.09050078125,0.010898437499999993,0.7537734374999997,0.235328125
500,1.0943679687499999,0.013101562499999983,0.7440859374999998,0.24281249999999993
600,1.1008679687499996,0.015281249999999984,0.7404140625000001,0.24430468749999992
700,1.1073507812499996,0.01814843749999998,0.7339296875000002,0.24792187499999999
800,1.1159796874999997,0.021578124999999965,0.734015625,0.24440625
900,1.1240749999999997,0.025351562499999987,0.7348203124999998,0.23982812499999995
1000,1.1352593750000002,0.030249999999999968,0.7333749999999999,0.23637500000000006
1100,1.1446171875,0.035210937499999984,0.7393515624999991,0.22543749999999996
1200,1.1549007812499998,0.04035937499999998,0.7390078125000001,0.22063281250000005
1300,1.1642562500000004,0.04560156249999996,0.7454687500000001,0.20892968750000007
1400,1.1750312500000002,0.05138281249999998,0.7490156250000001,0.19960156250000005
1500,1.1891289062499997,0.05755468750000001,0.7475859375000002,0.19485937500000006
1600,1.2022945312500002,0.064609375,0.7465156250000001,0.18887499999999996
1700,1.2171242187500002,0.07199218750000003,0.7444062499999999,0.18360156249999998
1800,1.2293539062500003,0.07839062499999998,0.7427265625000002,0.1788828125000001
1900,1.2429953124999997,0.08455468750000004,0.7386640625,0.17678125
2000,1.2581242187499995,0.09165625000000002,0.7303281250000001,0.17801562499999993
2100,1.2749195312499997,0.09878906250000002,0.7234609375,0.17775000000000005
2200,1.28888828125,0.10502343750000005,0.7185859375000004,0.17639062499999997
2300,1.3041429687500001,0.11214062500000002,0.7110624999999998,0.1767968749999999
2400,1.3183890624999997,0.11924218749999996,0.7061171874999995,0.17464062499999994
2500,1.330173437499999,0.12468749999999998,0.7007812499999998,0.17453125
2600,1.3408367187500005,0.13000781250000004,0.6973515625000001,0.17264062500000008
2700,1.3515656249999999,0.13503125,0.6911875,0.17378124999999997
2800,1.3641390625,0.14044531250000006,0.6851015625000004,0.17445312500000001
2900,1.3723156250000015,0.1450546875,0.6836406250000001,0.17130468750000005
3000,1.3799250000000003,0.14956249999999996,0.6812343750000001,0.16920312499999995
3100,1.3897390624999995,0.15463281249999994,0.6755312499999998,0.16983593749999995
3200,1.4004070312499999,0.159484375,0.6716328124999996,0.16888281250000003
3300,1.4082414062500006,0.16298437500000004,0.66796875,0.16904687499999999
3400,1.4173429687499997,0.16781249999999998,0.6637500000000002,0.1684375
3500,1.4263718749999998,0.17277343750000004,0.6595624999999998,0.16766406250000013
3600,1.4332937499999994,0.17598437500000005,0.6559609375,0.16805468749999994
3700,1.436332812500001,0.17767968749999996,0.6563984374999999,0.16592187499999997
3800,1.4410835937499988,0.17975000000000016,0.6521953124999998,0.16805468750000005
3900,1.44885,0.183,0.6466796874999998,0.17032031250000007
4000,1.4565093750000002,0.18595312499999994,0.6423984374999998,0.1716484375
4100,1.4629437500000004,0.1888281250000001,0.6379765624999999,0.17319531249999998
4200,1.4704984374999996,0.19245312499999995,0.6331640625,0.17438281250000004
4300,1.4787898437500004,0.19574218750000003,0.6272734375000001,0.17698437500000005
4400,1.4858101562500001,0.19872656249999995,0.6244765624999998,0.1767968749999999
4500,1.4908257812499999,0.20228124999999994,0.6213984375000002,0.17632031250000005
4600,1.4938906250000004,0.20385156250000006,0.6204296874999999,0.17571874999999992
4700,1.4947820312499993,0.2040859375000001,0.6210078125000001,0.17490625000000004
4800,1.4968351562500004,0.20611718750000002,0.6210078124999998,0.17287499999999997
4900,1.4991609375000001,0.207828125,0.6194765625,0.17269531250000003
5000,1.5021992187499995,0.20974999999999996,0.6196874999999996,0.1705625
5100,1.50389921875,0.21129687499999997,0.6198671874999999,0.16883593749999992
5200,1.5045546874999998,0.21155468750000006,0.6188671875000001,0.16957812500000002
5300,1.5051070312500006,0.2116484375000001,0.6181640625000001,0.1701875
5400,1.5082140625000002,0.21307812499999992,0.616703125,0.17021875
5500,1.5108656249999999,0.2151328125,0.6148984375,0.16996874999999992
5600,1.5144382812500004,0.21582812500000004,0.6103828124999996,0.17378906249999995
5700,1.5191882812499995,0.21761718750000003,0.6068593750000002,0.17552343750000016
5800,1.52030234375,0.21715624999999997,0.6051406249999999,0.17770312500000005
5900,1.52285703125,0.2173984375,0.6052031250000004,0.17739843749999995
6000,1.5228218749999998,0.21812499999999999,0.6059140624999998,0.17596093749999991
6100,1.5246851562499997,0.2190234375,0.6036250000000003,0.17735156249999998
6200,1.5261351562499994,0.21980468750000004,0.602703125,0.17749218749999993
6300,1.5294492187500006,0.2212187499999999,0.60065625,0.17812500000000006
6400,1.5329539062499988,0.2229296875,0.5985703124999999,0.17850000000000005
6500,1.534521875000001,0.2233828125,0.59765625,0.17896093749999997
6600,1.537415624999999,0.2251875,0.5979765625000005,0.17683593749999996
6700,1.5373656249999996,0.22586718749999987,0.6000312500000003,0.17410156250000003
6800,1.5413078125,0.22765625000000006,0.5964609375000002,0.17588281250000004
6900,1.5432562500000007,0.22785937499999998,0.5944843749999994,0.17765625000000007
7000,1.5425960937500005,0.22815624999999998,0.5950156249999999,0.17682812500000006
7100,1.5437289062500001,0.22764062499999996,0.5946249999999996,0.17773437500000006
7200,1.5461679687500005,0.2295859374999999,0.5936562500000002,0.17675781249999992
7300,1.5457695312500015,0.22946875000000008,0.592375,0.17815624999999993
7400,1.5469125000000001,0.22953906249999997,0.5913671875000002,0.17909375000000013
7500,1.545728906249999,0.22821093750000004,0.5920468750000001,0.17974218750000004
7600,1.547305468749999,0.23048437500000005,0.59225,0.17726562499999998
7700,1.5488257812499995,0.2310859375,0.5908359375000001,0.17807812500000003
7800,1.5513359375,0.23271875000000003,0.5901328124999999,0.17714843749999998
7900,1.5518656249999998,0.2327421875000002,0.5898437500000002,0.1774140625
8000,1.550840625,0.23275781250000008,0.592609375,0.17463281249999987
8100,1.55115078125,0.23309375,0.5920390625000002,0.17486718750000008
8200,1.5521031249999997,0.23325781250000008,0.5909374999999999,0.17580468750000003
8300,1.5516124999999998,0.23269531249999997,0.5935546875,0.17374999999999996
8400,1.5511898437500002,0.2324140625,0.5931562499999998,0.1744296875
8500,1.5511906249999998,0.2325546875000001,0.5922890624999998,0.17515624999999996
8600,1.5504898437500003,0.23277343750000007,0.5940781250000002,0.17314843750000006
8700,1.5511820312500002,0.23376562500000003,0.5939921874999998,0.17224218750000003
8800,1.5518507812500006,0.2336015625000001,0.591875,0.17452343750000002
8900,1.5534156250000013,0.2341796875,0.58915625,0.17666406250000002
9000,1.5560234374999997,0.23517187500000003,0.588546875,0.17628124999999994
9100,1.55526015625,0.23480468749999997,0.5881718750000001,0.17702343750000007
9200,1.5539000000000007,0.23268749999999994,0.5890078125000001,0.17830468749999998
9300,1.5510875000000006,0.23163281249999995,0.5914531250000005,0.17691406250000005
9400,1.5465968749999999,0.22918750000000013,0.5928203125,0.17799218749999998
9500,1.5468148437499996,0.22811718750000007,0.5912343749999996,0.18064843749999998
9600,1.5460500000000001,0.2287421875,0.5919375000000002,0.17932031249999997
9700,1.542018750000001,0.22644531250000002,0.5941718750000001,0.1793828125
9800,1.5417468749999992,0.22728125000000013,0.5964765625,0.1762421874999999
9900,1.5411078125000006,0.22746093750000002,0.5954218750000002,0.17711718750000002
10000,1.5410710937500007,0.22721875000000008,0.5964375,0.17634375000000008
10100,1.542509375,0.2270625,0.5951015624999998,0.1778359375
10200,1.5436804687500003,0.22781249999999997,0.5925859375000003,0.17960156249999998
10300,1.5442296875,0.2271484374999999,0.5919843750000002,0.18086718750000003
10400,1.54194296875,0.22575000000000006,0.5934531250000004,0.180796875
10500,1.54110859375,0.2255078125,0.5935390625000002,0.18095312500000002
10600,1.5427117187499997,0.22592968750000025,0.5932734375000001,0.18079687499999997
10700,1.5454078124999995,0.2276093750000001,0.5909453124999999,0.18144531249999996
10800,1.5443843750000006,0.22670312499999995,0.5908593750000002,0.1824375000000001
10900,1.5407640625000008,0.22645312499999995,0.5943984375,0.17914843750000004
11000,1.5377945312500005,0.22561718749999998,0.5974218750000004,0.17696093750000003
11100,1.5365914062500003,0.22431250000000003,0.5983124999999999,0.17737500000000003
11200,1.5349984374999994,0.22308593750000003,0.5990156249999999,0.17789843750000006
11300,1.5341570312500004,0.22361718749999995,0.5995234375000003,0.176859375
11400,1.5362890624999999,0.22548437500000004,0.5990078125000002,0.1755078124999999
11500,1.5381171875000006,0.22548437500000004,0.5984453124999998,0.17607031249999988
11600,1.5403835937499994,0.22693750000000007,0.59646875,0.1765937500000001
11700,1.54083203125,0.2279921875,0.5973828125,0.17462500000000003
11800,1.54400703125,0.22889843750000005,0.59371875,0.17738281250000007
11900,1.5445085937499998,0.22890624999999995,0.5926484374999998,0.17844531249999993
12000,1.5427007812500009,0.22753125,0.5932109374999999,0.17925781250000009
12100,1.5407367187499998,0.22626562499999991,0.5958749999999999,0.17785937500000001
12200,1.5414960937499995,0.22723437499999993,0.5947734375,0.1779921875
12300,1.5430820312499998,0.22829687500000004,0.5955625000000001,0.17614062500000002
12400,1.5468015625,0.22951562500000008,0.5929296875,0.17755468749999995
12500,1.54619140625,0.23,0.5930234374999999,0.17697656250000002
12600,1.548593750000001,0.231828125,0.5934765625000005,0.17469531250000006
12700,1.5499843750000009,0.2327968749999999,0.5923125000000001,0.174890625
12800,1.5495796875,0.23178125000000005,0.5911406250000001,0.17707812500000006
12900,1.5485296875000005,0.23108593749999992,0.5911875000000002,0.1777265625
13000,1.54706953125,0.23036718750000001,0.5916484375,0.17798437499999992
13100,1.5489578125000005,0.23133593749999998,0.5905468750000002,0.1781171874999999
13200,1.5483828124999988,0.23179687499999993,0.5912265624999998,0.1769765625
13300,1.5493851562500003,0.23271093750000002,0.5924843749999998,0.17480468749999997
13400,1.552528125,0.23410937499999995,0.5896875000000003,0.1762031249999999
13500,1.5557007812500006,0.23497656249999996,0.5881250000000002,0.17689843749999998
13600,1.5590648437500003,0.23775,0.5872343750000001,0.1750156250000001
13700,1.561040625,0.23901562500000006,0.5872343749999999,0.17374999999999993
13800,1.5606609374999996,0.23837500000000011,0.5883359375000003,0.17328906249999998
13900,1.5606367187500014,0.238015625,0.5877812499999998,0.17420312499999996
14000,1.5613546875000004,0.23891406250000005,0.5871640625000001,0.17392187499999998
14100,1.5614453124999998,0.23868749999999997,0.5865624999999998,0.17475
14200,1.561746875000001,0.23821874999999992,0.5865625000000001,0.17521874999999998
14300,1.5611609374999993,0.23858593749999996,0.5865546875000001,0.17485937500000007
14400,1.56073046875,0.23928125000000006,0.5880156249999996,0.17270312500000007
14500,1.5620367187500002,0.2394140625000001,0.587703125,0.17288281249999998
14600,1.5620242187500004,0.24046093749999997,0.5891562499999997,0.1703828125
14700,1.5627765625,0.24067968750000007,0.5872734375,0.17204687500000007
14800,1.5642117187499995,0.24146874999999995,0.5871015625000001,0.1714296875
14900,1.5693531249999995,0.2429921875,0.5818750000000005,0.17513281249999998
15000,1.571507031249999,0.24390624999999996,0.5792968749999999,0.17679687500000005
15100,1.5729812500000002,0.24302343749999988,0.5783750000000001,0.17860156250000003
15200,1.5754624999999995,0.24378906249999993,0.57771875,0.17849218749999998
15300,1.5741640625000002,0.24276562499999996,0.57921875,0.178015625
15400,1.5707906249999999,0.24173437499999995,0.5810624999999999,0.17720312499999996
15500,1.5666632812500003,0.23977343750000005,0.5827734374999999,0.177453125
15600,1.5635218750000002,0.2381796875,0.5856796874999998,0.176140625
15700,1.5606757812500003,0.23775,0.5878281249999999,0.174421875
15800,1.5584906249999992,0.23704687500000002,0.5884453125000001,0.1745078125000001
15900,1.5590757812500002,0.2373203124999999,0.5878984375,0.17478124999999997
16000,1.5595851562500003,0.23743750000000005,0.5864921875000001,0.17607031249999985
16100,1.5590414062499998,0.23753124999999997,0.5861953125000001,0.1762734375
16200,1.5586296874999996,0.2374843749999999,0.5860312500000004,0.17648437500000005
16300,1.5595984375000003,0.23757031249999988,0.5845859375000001,0.17784374999999997
16400,1.5608554687500003,0.23813281249999993,0.5845546875,0.17731250000000004
16500,1.5607187500000006,0.23853124999999978,0.5864453124999998,0.1750234375
16600,1.56036484375,0.2383046875,0.5880468750000001,0.17364843749999995
16700,1.5604343750000005,0.23842187500000003,0.5871796874999999,0.17439843749999995
16800,1.5605648437500002,0.23911718750000002,0.5885312499999997,0.1723515625000002
16900,1.5640515624999993,0.24126562500000007,0.5867812500000001,0.17195312500000004
17000,1.566189843750001,0.24269531249999995,0.5857343750000001,0.17157031250000002
17100,1.57046953125,0.244203125,0.5812890625,0.17450781249999997
17200,1.5736265625,0.24532812500000006,0.5789687499999998,0.17570312500000002
17300,1.5749867187500004,0.2461796874999999,0.5791328125000001,0.17468750000000008
17400,1.5736593749999994,0.2459921875,0.5809375000000001,0.1730703125
17500,1.57106171875,0.24488281250000005,0.582578125,0.17253906249999998
17600,1.5736601562500006,0.24468750000000009,0.578703125,0.17660937499999996
17700,1.5742492187499997,0.24509375,0.579609375,0.17529687500000007
17800,1.5741398437499998,0.24560156249999995,0.5787890625000002,0.175609375
17900,1.5746445312500001,0.24631249999999993,0.5777265625000001,0.1759609375
18000,1.5751304687499996,0.24521875000000004,0.577671875,0.17710937500000004
18100,1.5756906250000002,0.2456875,0.57659375,0.17771874999999984
18200,1.5755429687499993,0.24661718750000006,0.5780781249999999,0.17530468749999997
18300,1.5764570312499997,0.2464453125000001,0.5777343749999997,0.17582031249999996
18400,1.5753796874999992,0.2452578125,0.5774921875,0.17725000000000002
18500,1.5742203125,0.24456250000000015,0.5771328125000003,0.1783046875000001
18600,1.5755414062500004,0.2452187499999999,0.5780390625,0.1767421875
18700,1.5776398437499994,0.24631249999999993,0.5763203124999999,0.17736718749999994
18800,1.5804765624999992,0.2477343750000001,0.5730234374999995,0.17924218750000007
18900,1.5810078125000007,0.24740624999999997,0.5718828125,0.18071093750000006
19000,1.577696875,0.24471093750000011,0.5724453125000002,0.18284374999999994
19100,1.57597421875,0.24326562499999987,0.5741171875000002,0.18261718750000006
19200,1.574715625,0.24260937500000004,0.5754531249999997,0.18193749999999995
19300,1.5734734375,0.2426874999999999,0.5792500000000002,0.17806249999999996
19400,1.5747460937500002,0.24379687500000008,0.5772656250000001,0.17893749999999992
19500,1.5765007812500003,0.24457812500000004,0.5753203124999999,0.18010156250000003
19600,1.5757765624999998,0.2435703124999999,0.5769375000000003,0.17949218749999993
19700,1.57419140625,0.24353906249999988,0.5799609375000001,0.17650000000000013
19800,1.5735078125000006,0.24321093749999997,0.5785625000000002,0.17822656250000013
19900,1.5731187500000001,0.24267187500000004,0.5783046874999997,0.1790234374999999
20000,1.5720398437499996,0.24170312500000002,0.5783203124999997,0.17997656249999996
20100,1.5705414062499994,0.24211718749999994,0.5795937500000001,0.1782890625
20200,1.5723015624999996,0.24169531249999995,0.5780546874999997,0.18024999999999994
20300,1.5721390625000005,0.24109375,0.5792421874999997,0.17966406250000005
20400,1.5713859374999997,0.24110156250000003,0.5785781249999999,0.1803203125
20500,1.5699968750000002,0.24065625000000004,0.5807421875000003,0.17860156249999998
20600,1.5706343750000002,0.2398984375000001,0.5797343749999999,0.18036718750000005
20700,1.5692226562500002,0.23923437500000005,0.5814765624999999,0.17928906249999993
20800,1.5661031249999993,0.23967968750000002,0.5836015625000001,0.1767187500000001
20900,1.56255078125,0.23830468750000006,0.5846484375,0.1770468749999999
21000,1.5630523437499995,0.23789843749999995,0.5846874999999998,0.17741406250000005
21100,1.5633328125000003,0.23803906249999998,0.5843203125000003,0.17764062499999994
21200,1.5632414062500002,0.2380234375,0.5846953125,0.17728125000000003
21300,1.5644874999999998,0.23817968750000004,0.5837109375000001,0.17810937500000004
21400,1.5645835937500008,0.2391796875000001,0.5846015625000001,0.17621874999999998
21500,1.5632867187500004,0.2385546875,0.586125,0.17532031250000008
21600,1.561628125,0.23860156249999998,0.58828125,0.17311718750000005
21700,1.5602515625000006,0.23825781250000005,0.5881562499999998,0.1735859375000001
21800,1.5582624999999994,0.23782031250000002,0.5892500000000003,0.17292968750000007
21900,1.5571015625000004,0.23787500000000011,0.5904062500000001,0.17171875000000003
22000,1.5573710937499996,0.23770312500000015,0.5901093749999996,0.1721874999999999
22100,1.55682734375,0.23628906249999998,0.5886171875,0.17509375000000005
22200,1.5585445312500004,0.23597656249999993,0.5872812500000002,0.1767421875
22300,1.560871874999999,0.23592187500000003,0.5827109375,0.18136718750000005
22400,1.5618593750000003,0.23582031249999993,0.5818046875,0.18237500000000012
22500,1.5626773437500003,0.23662500000000006,0.5828906249999999,0.18048437499999995
22600,1.5670453125000003,0.23807031250000002,0.5783671874999997,0.18356250000000002
22700,1.5716398437500003,0.2400468749999999,0.5766953125,0.1832578125
22800,1.5763890624999994,0.24261718749999994,0.5743437500000002,0.18303906249999993
22900,1.5785078124999996,0.24361718750000003,0.5738515625000001,0.18253124999999987
23000,1.5778507812499991,0.24430468750000014,0.5753203124999996,0.18037499999999995
23100,1.5766195312499998,0.24416406250000003,0.5766328125,0.17920312500000002
23200,1.5782242187499997,0.24549999999999994,0.5734609374999998,0.18103906250000004
23300,1.5776226562500006,0.24504687500000005,0.5747031249999998,0.18025000000000008
23400,1.5744304687500001,0.24362500000000006,0.5767109375,0.17966406249999997
23500,1.5724859374999998,0.24170312500000005,0.5779687499999997,0.18032812500000012
23600,1.5722054687500002,0.2428046875000001,0.5786249999999996,0.1785703124999999
23700,1.5729812499999996,0.24294531250000007,0.5783750000000002,0.1786796874999999
23800,1.57341328125,0.243390625,0.5792890625000001,0.17732031249999997
23900,1.5718429687499995,0.24397656250000005,0.5821953125000003,0.17382812500000003
24000,1.5711414062500002,0.2432031250000002,0.5816406249999998,0.17515625
24100,1.5743820312500003,0.24474999999999986,0.578890625,0.176359375
24200,1.5749921875000006,0.2440546875000001,0.5788125000000001,0.17713281250000004
24300,1.57609453125,0.2451171875,0.5780156250000003,0.17686718750000002
24400,1.5725632812500008,0.24461718749999994,0.5821328124999999,0.17324999999999996
24500,1.573551562500001,0.24438281249999982,0.5792734375,0.17634375000000005
24600,1.5766968749999997,0.24500781250000012,0.5765546874999998,0.17843750000000008
24700,1.5788234374999999,0.24575781249999998,0.5746640625000002,0.17957812500000003
24800,1.5823437499999997,0.2471796875000001,0.5707812499999998,0.18203906250000004
24900,1.58081171875,0.2466171875,0.572515625,0.1808671875
25000,1.5821007812500005,0.24709375,0.5709921875,0.18191406250000008
25100,1.5805351562499999,0.24539843750000004,0.5713671875000002,0.183234375
25200,1.5770921875,0.24403906250000001,0.5758671875000001,0.18009375000000008
25300,1.5733015625000002,0.24178125000000003,0.5788906249999998,0.17932812499999998
25400,1.5714703124999998,0.24163281249999993,0.5794453125,0.17892187499999998
25500,1.5699132812499996,0.24168750000000008,0.5808203125000001,0.17749218750000004
25600,1.5678859374999994,0.2407109375,0.5802578124999999,0.17903124999999998
25700,1.56603359375,0.24053906249999996,0.5823828125000001,0.17707812500000003
25800,1.5680937500000003,0.24185156249999998,0.5828437500000002,0.17530468749999994
25900,1.5674054687499994,0.24132812499999998,0.5815546875,0.17711718750000002
26000,1.56603203125,0.23992187499999987,0.5826406249999997,0.1774375
26100,1.5650476562500006,0.2403828125,0.5823828124999997,0.17723437499999997
26200,1.5633273437500006,0.23916406249999997,0.5834687499999998,0.17736718749999988
26300,1.5634359374999995,0.23905468749999997,0.5840390625,0.17690625000000001
26400,1.5634898437500002,0.23975781250000006,0.5844453125000002,0.175796875
26500,1.56200859375,0.23936718749999994,0.5863125000000002,0.17432031249999996
26600,1.5593765625000005,0.23868749999999994,0.5864765625000001,0.1748359375
26700,1.56032890625,0.23960937499999996,0.5877187499999997,0.17267187500000009
26800,1.56118671875,0.23946875,0.5864843749999998,0.17404687500000005
26900,1.5639945312499999,0.24018750000000005,0.5841328124999998,0.17567968750000007
27000,1.5672203125,0.24091406250000003,0.5798359374999998,0.17925000000000005
27100,1.5684546874999998,0.2412578125,0.5787187500000002,0.18002343749999994
27200,1.5716820312500006,0.24284374999999989,0.577,0.18015625000000002
27300,1.576626562499999,0.24567968750000008,0.5756093750000001,0.17871093749999994
27400,1.5794484375000002,0.24724218750000004,0.5764062499999998,0.1763515625
27500,1.5827843750000004,0.25013281249999997,0.5744765624999998,0.17539062500000002
27600,1.5825742187499996,0.250640625,0.5731406250000001,0.17621875000000004
27700,1.5854507812500007,0.2524375000000001,0.5719296874999998,0.17563281250000012
27800,1.5875820312499995,0.25317968750000003,0.570140625,0.1766796875
27900,1.5889468749999993,0.25379687500000003,0.5709609374999997,0.17524218750000006
28000,1.589359375000001,0.2538124999999999,0.5723046874999999,0.1738828125
28100,1.5885109374999995,0.2534140625,0.5727578125000001,0.17382812500000003
28200,1.5904929687499996,0.2553671875,0.5707734375,0.17385937499999998
28300,1.59121640625,0.2546406249999999,0.5684218750000002,0.17693749999999997
28400,1.5931570312499996,0.2543984374999999,0.5649843750000001,0.1806171875000001
28500,1.5912203125000006,0.25200781250000004,0.5659609375000003,0.18203125
28600,1.5897117187500003,0.2515468750000001,0.5675859375000001,0.18086718750000003
28700,1.5907023437500003,0.25260937499999997,0.5680234374999997,0.17936718749999994
28800,1.5917671874999995,0.2518203125,0.5675312499999998,0.1806484375
28900,1.59201953125,0.25314843750000005,0.5674374999999999,0.1794140625
29000,1.5914640625,0.2538281249999999,0.5697265625000003,0.1764453125
29100,1.5924085937500005,0.2540546875,0.5679140624999997,0.17803124999999997
29200,1.5957757812500002,0.2551171875000002,0.5661093749999999,0.17877343750000002
29300,1.5950679687499998,0.2548046875,0.5669921875000001,0.1782031250000001
29400,1.5952351562499993,0.25375000000000003,0.5650312500000001,0.18121875
29500,1.5929578124999997,0.25232031250000003,0.5674062499999999,0.1802734375
29600,1.5903874999999994,0.25202343749999995,0.5696796874999999,0.1782968749999999
