step,msd_global,n_round,n_elongated
0,0.0,1000,0
100,17.30494117506643,1000,0
200,18.231402067480264,996,4
300,16.904439320292237,993,7
400,19.71495353626222,991,9
500,19.96244241604812,984,16
600,22.34254060211769,982,18
700,25.318361564563457,975,25
800,27.089779830485117,966,34
900,29.022414605187414,959,41
1000,30.801126721585714,948,52
1100,36.029058741255575,943,57
1200,41.04126579316415,932,68
1300,45.03183263157187,918,82
1400,46.64971621334272,902,98
1500,50.15245525168025,886,114
1600,50.711080538140656,864,136
1700,59.26373605846784,850,150
1800,66.35684663941353,835,165
1900,76.79044750141486,826,174
2000,87.07944261948018,824,176
2100,100.65659755833022,810,190
2200,112.98917089512445,804,196
2300,133.33515952961088,796,204
2400,157.77141940885434,779,221
2500,184.62085036253978,767,233
2600,209.47967884804356,757,243
2700,228.56465174288596,748,252
2800,247.76640143255068,735,265
2900,270.68825628576604,733,267
3000,288.8152365589881,725,275
3100,306.6530391687848,727,273
3200,325.93167052518174,736,264
3300,333.32586220451145,732,268
3400,347.5512561031937,719,281
3500,369.2683230609017,714,286
3600,388.2562403413141,701,299
3700,423.5949719519056,687,313
3800,430.1466930819024,679,321
3900,441.76769067801536,682,318
4000,469.6476367873639,670,330
4100,493.55800764589225,671,329
4200,527.5000795190215,666,334
4300,568.3418338900556,679,321
4400,602.7500582050347,686,314
4500,641.7035208147909,673,327
4600,678.4219864424367,682,318
4700,727.1860463761446,678,322
4800,766.2290468854518,672,328
4900,803.1413448272067,665,335
5000,829.6916080389877,666,334
5100,860.8073951357304,663,337
5200,894.6095175481618,658,342
5300,925.8139763778827,657,343
5400,956.8808745634726,658,342
5500,963.9140345431662,660,340
5600,967.2729519989027,660,340
5700,977.7969565081034,643,357
5800,986.807592070414,632,368
5900,1017.068634763181,619,381
6000,1049.8015885452594,614,386
6100,1097.922328678955,624,376
6200,1133.5125412733707,625,375
6300,1176.376250151934,627,373
6400,1242.9084698739928,614,386
6500,1300.4564043345274,612,388
6600,1372.6243640124505,609,391
6700,1453.2343425820868,617,383
6800,1540.6754039313892,613,387
6900,1652.4696546733728,596,404
7000,1756.3302193734235,583,417
