N,seed,rho,f_elongated,f_binary,f_active,mean_aspect_ratio,s_max_norm,s_max_norm_2,n_clusters,state_label,state_name,state_id,nematic_elong,polar_elong,nematic_total,polar_total,s_max_elong,s_2max_elong,n_clusters_elong,psi
1000,7713914261614,0.78,0.3697999999999999,0.1853142857142857,0.5551142857142857,1.816182857142857,0.2976857142857143,0.3287428571428571,19.17142857142857,0,Unjammed,0,0.175032911362884,0.32718510755481756,0.102599422527666,0.19414922443049165,0.5237333333333334,0.027923809523809524,19.242857142857144,0.8987638975208896
1000,7984690204788,0.78,0.4167571428571431,0.2100999999999999,0.626857142857143,1.9307214285714285,0.1965571428571428,0.2198857142857142,24.65714285714286,0,Unjammed,0,0.21546190760736605,0.3469139855262098,0.12836313305096841,0.21309153632733827,0.5162285714285714,0.022228571428571427,19.561904761904763,0.9174360607025365
1000,12944511869278,0.78,0.3507571428571429,0.2026857142857142,0.5534428571428571,1.7899142857142851,0.2819142857142857,0.3066571428571428,22.15714285714286,0,Unjammed,0,0.19588386426749851,0.2775812281795438,0.11558972002493487,0.16637572517614307,0.5087571428571429,0.028414285714285715,20.590476190476192,0.8942077549066539
1000,31028804052714,0.78,0.3568285714285714,0.1831285714285714,0.5399571428571428,1.7856071428571432,0.3022714285714285,0.3320857142857142,18.34285714285714,0,Unjammed,0,0.15890709142139398,0.2267045924155665,0.080110967910542,0.11621301795093862,0.41583333333333333,0.033204761904761904,23.214285714285715,0.8521071496744365
1000,37852570490343,0.78,0.3555000000000001,0.1817285714285715,0.5372285714285716,1.7826642857142856,0.3004285714285714,0.3367428571428571,20.242857142857144,0,Unjammed,0,0.13255640298102198,0.2434406735213392,0.07109238074868757,0.13259520507822498,0.46950476190476187,0.02721904761904762,20.752380952380953,0.890405705959046
1000,44577617154917,0.78,0.3381714285714285,0.2049285714285714,0.5430999999999999,1.7658185714285717,0.2815,0.3250714285714285,22.32857142857143,0,Unjammed,0,0.1237544005070527,0.27949412635173626,0.06759761876048595,0.1559944645642846,0.4754,0.0312,21.766666666666666,0.8768258981444927
1000,70199386339719,0.78,0.2860142857142859,0.1943142857142857,0.4803285714285715,1.6599799999999996,0.3815,0.4122714285714285,21.02857142857143,0,Unjammed,0,0.12845981172409332,0.11667873562970583,0.06506674162693919,0.05830558744523801,0.40514761904761903,0.032323809523809525,24.204761904761906,0.8522243629515941
1000,78804909138230,0.78,0.5375000000000001,0.1903285714285714,0.7278285714285715,2.13623,0.1461571428571428,0.1609714285714285,19.11428571428572,0,Unjammed,0,0.2306949774687248,0.4208987805154585,0.15587132701913564,0.27799649100024704,0.5830666666666667,0.022938095238095237,18.409523809523808,0.924297310252159
1000,91820085255413,0.78,0.4128714285714285,0.1945142857142857,0.6073857142857142,1.9040485714285715,0.2174285714285714,0.2517857142857143,23.02857142857143,0,Unjammed,0,0.1545437216560031,0.33299491411358767,0.08890885619790714,0.1923604227877448,0.505752380952381,0.025238095238095237,19.252380952380953,0.9049395559063027
1000,121838283310165,0.78,0.3504857142857143,0.1968999999999999,0.5473857142857141,1.790277142857143,0.2590571428571429,0.2900428571428571,22.84285714285714,0,Unjammed,0,0.15931313750976217,0.27178796488314216,0.09207075394267358,0.1559242620086754,0.504447619047619,0.026533333333333336,19.79047619047619,0.9000591896400193
1000,130453083214186,0.78,0.3448285714285714,0.1984714285714285,0.5432999999999999,1.7761128571428575,0.2624571428571428,0.3097714285714285,21.571428571428573,0,Unjammed,0,0.14418019592321812,0.258947409691855,0.07845973803416466,0.14089252478291484,0.46785238095238096,0.029676190476190478,21.323809523809523,0.8807055828332424
1000,150917535351633,0.78,0.3506142857142856,0.1924571428571429,0.5430714285714285,1.7825385714285709,0.3115714285714285,0.3443428571428572,20.685714285714287,0,Unjammed,0,0.1452243309470752,0.21409262328625633,0.07352288832190211,0.10979296740613255,0.4105619047619048,0.03339523809523809,24.047619047619047,0.8495564779955166
1000,162309295428918,0.78,0.3025285714285714,0.2121857142857142,0.5147142857142857,1.706274285714285,0.3021571428571428,0.3499571428571428,21.17142857142857,0,Unjammed,0,0.130432526547428,0.24200048951724343,0.06713706614618638,0.12336024767239204,0.41828095238095236,0.03491904761904762,22.83809523809524,0.8459000546379187
