step,mean_aspect_ratio,fraction_elongated,fraction_round,fraction_binary
100,1.0,0.0,1.0,0.0
200,1.0336984375,0.0016351562499999997,0.90084421875,0.09752093749999997
300,1.0261418749999998,0.0020990625,0.9215881250000001,0.07631218749999999
400,1.0229778125000002,0.0021609375000000005,0.92786984375,0.06996890624999998
500,1.0205393750000002,0.0020212500000000005,0.9325681249999996,0.06541156249999998
600,1.0192825,0.00204640625,0.93664625,0.06130734374999999
700,1.0186071875,0.00211390625,0.9384110937499999,0.05947406250000003
800,1.0183370312499993,0.0022390625,0.9395935937499998,0.0581671875
900,1.0177049999999996,0.0023954687499999996,0.9420267187499999,0.05557843750000001
1000,1.0179851562500002,0.0024946875,0.9429948437499996,0.054510781250000015
1100,1.017774375,0.0025310937499999995,0.9439689062500002,0.05350031250000001
1200,1.0176509375,0.00254125,0.9436346875000002,0.05382296875000001
1300,1.0177834375,0.00265078125,0.9442598437500002,0.05308859375000002
1400,1.0183146874999995,0.0028853125,0.9445623437500001,0.052551875000000005
1500,1.0183865624999997,0.0030460937499999998,0.9452868750000001,0.051666875
1600,1.01907,0.0033853124999999994,0.9446718750000004,0.051943125000000014
1700,1.019613125,0.00360921875,0.94442203125,0.05196843750000002
1800,1.0197906249999995,0.0037289062500000004,0.9448126562500003,0.05145812500000003
1900,1.02067984375,0.003953125,0.9434215625,0.052625000000000026
2000,1.02140046875,0.004317343750000001,0.9429056250000001,0.05277640625000003
2100,1.0221675000000003,0.00466109375,0.9430629687499997,0.05227609375000002
2200,1.0223695312500003,0.00488,0.94392671875,0.051193125000000034
2300,1.0233290625,0.005161093749999999,0.9423174999999999,0.05252046875000002
2400,1.0241603125000003,0.005473437499999999,0.9418696875000004,0.05265687500000003
2500,1.0245021875,0.00559859375,0.9409481249999998,0.05345296875
2600,1.0252509375,0.00582234375,0.9407867187499999,0.05339046875000001
2700,1.0257842187500001,0.006015312500000001,0.9410309375000001,0.052953125000000004
2800,1.0267799999999998,0.00636953125,0.9403229687500002,0.053306875000000004
2900,1.0275342187499998,0.006687343750000001,0.9404946874999999,0.052817656250000004
3000,1.027773125,0.006801718750000001,0.9410106250000003,0.05218781250000001
3100,1.0293024999999996,0.007359375000000001,0.9385201562500002,0.054120312500000003
3200,1.0297115625000002,0.007838437499999998,0.9391148437500004,0.05304625
3300,1.03068421875,0.008250156250000003,0.9380993750000001,0.05365078125000001
3400,1.0311665625000004,0.008494687500000002,0.9385310937500002,0.05297437500000002
3500,1.0316707812500003,0.008812187499999999,0.9387867187499999,0.05240078125000001
3600,1.0321453125000002,0.009192343750000002,0.9387503125000003,0.052056875000000016
3700,1.03314203125,0.009541874999999998,0.9382032812500002,0.05225484375000001
3800,1.0345292187500001,0.01009375,0.9368437500000001,0.053062187500000024
3900,1.0356285937500003,0.010525625000000002,0.9364276562500001,0.05304609375000001
4000,1.0365515625,0.011218750000000003,0.9365828125000002,0.05219859375000001
4100,1.0380909374999998,0.011718281250000004,0.9349323437500001,0.05334921874999999
4200,1.0395345312500002,0.012359062500000004,0.933724375,0.0539165625
4300,1.0409492187500005,0.012864218750000002,0.9328801562500001,0.054255000000000025
4400,1.0415168750000001,0.013192812500000001,0.9332396875000003,0.053567500000000025
4500,1.0429225000000002,0.013671875000000002,0.9315575,0.054771250000000014
4600,1.04434703125,0.014228906249999998,0.9304168750000005,0.055353906249999994
4700,1.0449229687500003,0.014557343750000002,0.9311876562499999,0.05425531249999999
4800,1.0456790624999999,0.01516640625,0.9309060937499998,0.05392734375
4900,1.04656484375,0.015291562499999998,0.9297654687500003,0.05494249999999999
5000,1.0477375,0.01605171875,0.9302185937500002,0.053729375
5100,1.04971,0.017098750000000003,0.9289165624999999,0.05398406250000002
5200,1.0523646875000001,0.018057187500000002,0.9263070312499999,0.05563578125
5300,1.0542439062499998,0.0186146875,0.92515609375,0.056228750000000015
5400,1.0552914062499998,0.01878640625,0.9242609374999999,0.056952656250000004
5500,1.0563881249999998,0.01918734375,0.9233645312500001,0.05744781250000001
5600,1.0568682812499999,0.01956765625,0.9237193750000001,0.056713437500000005
5700,1.0572381250000003,0.0199740625,0.9242390625000002,0.0557865625
5800,1.0580846875,0.020327968749999998,0.9232239062500002,0.05644781250000001
5900,1.05837625,0.020817499999999996,0.9236562500000001,0.055526093750000005
6000,1.0591854687500002,0.02098421874999999,0.9235153125,0.05549968750000003
6100,1.0602384375000002,0.0215675,0.9224685937500002,0.05596375000000001
6200,1.0614229687500003,0.021879687499999998,0.9220940624999999,0.056026250000000014
6300,1.0619715625,0.022004843750000003,0.9209951562500001,0.057000312500000025
6400,1.0621815624999997,0.021999999999999995,0.9206928125000003,0.05730703125
6500,1.0626828125000003,0.02197375,0.9201668750000003,0.057859531250000006
6600,1.0630040624999997,0.02191125,0.9198226562500001,0.05826609375000002
6700,1.0630079687500005,0.022077499999999996,0.9199629687500003,0.057958749999999996
6800,1.0629673437500002,0.022322656250000003,0.9207648437500005,0.056911875000000015
6900,1.062969375,0.022374687500000004,0.92073953125,0.05688578125000002
7000,1.0637231249999999,0.0224059375,0.9192190624999999,0.05837484375
7100,1.0639546875,0.022546718749999996,0.9192764062500002,0.058176562500000015
7200,1.0649246875,0.022999375000000002,0.9186982812500002,0.05830156250000001
7300,1.0650300000000001,0.022921718750000004,0.9187965624999997,0.05828140625
7400,1.0653928125,0.023192187500000003,0.9187089062500001,0.0580984375
7500,1.0661868750000003,0.023395625000000003,0.9179320312500001,0.05867234375000002
7600,1.066346875,0.023364375000000003,0.9177139062500002,0.05892171875000002
7700,1.06689359375,0.023968906250000005,0.9182031250000002,0.057828124999999994
7800,1.0679859375,0.0243278125,0.9178123437500001,0.05785968750000001
7900,1.06817203125,0.024557187499999994,0.9172496875000002,0.058192656249999995
8000,1.0681500000000002,0.0247865625,0.917453125,0.057760156250000014
8100,1.0689921874999995,0.024874687499999996,0.9173021875,0.057822812499999994
8200,1.06992703125,0.02532296875,0.9168439062500002,0.057833125000000006
8300,1.0705781250000004,0.0258853125,0.9163751562499999,0.05773953125
8400,1.0713621875,0.025906093749999994,0.9158645312500004,0.05822921875000003
8500,1.0712578125,0.02588515625,0.9162918750000003,0.05782265625000001
8600,1.0715145312499998,0.026072812499999997,0.9165520312500003,0.057375156250000024
8700,1.0726068750000002,0.026614531249999997,0.9146509375000001,0.058734375
8800,1.0727737500000003,0.02686953125,0.9156253125,0.0575053125
8900,1.0732810937500001,0.027009999999999996,0.9145832812500002,0.058405781250000025
