step,msd_global,n_round,n_elongated
0,0.0,500,0
100,6.0019780217641845,500,0
200,108.576615787001,0,500
300,196.23140787026585,4,496
400,296.9838544792825,4,496
500,391.5640709059228,5,495
600,490.9446872684313,10,490
700,612.6611031917599,7,493
800,736.3227406965432,2,498
900,853.3425247569543,6,494
1000,988.100257948156,7,493
1100,1077.1642443509145,13,487
1200,1178.2286005684057,11,489
1300,1258.2192945873396,14,486
1400,1349.5610758779446,16,484
1500,1425.3030866055117,12,488
1600,1526.8105465120784,19,481
1700,1644.8115490870316,23,477
1800,1738.1716758268149,7,493
1900,1856.675637424221,6,494
2000,1908.8080330597898,6,494
2100,1960.2612064985624,9,491
2200,2046.4050426692518,3,497
2300,2178.1344685912713,3,497
2400,2295.494984232188,1,499
2500,2456.1156646082195,1,499
2600,2666.994531977477,0,500
2700,2873.5787223702105,1,499
2800,3089.6939920465743,2,498
2900,3368.648753056113,2,498
3000,3578.5165510928623,3,497
3100,3832.2836178069915,1,499
3200,4023.4585258603656,2,498
3300,4135.945174159609,5,495
3400,4311.165478313209,6,494
3500,4537.377478104766,4,496
3600,4760.511283270198,6,494
3700,4971.05236235946,3,497
3800,5162.403354961953,0,500
3900,5393.665012064046,1,499
4000,5524.413814579826,5,495
4100,5682.579222405,12,488
4200,5935.821330335483,11,489
4300,6130.220031798037,14,486
4400,6294.088187972173,16,484
4500,6509.436077323182,8,492
4600,6629.695278466055,7,493
4700,6839.816731935481,6,494
4800,7140.975450041316,5,495
4900,7414.25587865851,5,495
5000,7757.1267584754605,1,499
5100,8091.7843516709,0,500
5200,8519.734914794572,0,500
5300,8835.678984247319,0,500
5400,9182.273366747735,0,500
5500,9495.201894509186,0,500
5600,9933.260141709396,1,499
5700,10453.596903054735,0,500
5800,11009.103617239774,1,499
5900,11453.101522977242,5,495
6000,11799.693603551648,4,496
6100,12048.88670536859,2,498
6200,12248.195259700049,1,499
6300,12316.69121307488,5,495
6400,12540.519697423179,9,491
6500,12631.15835554954,10,490
6600,12737.296589500935,9,491
6700,12903.200943080645,7,493
6800,13031.199381815091,8,492
6900,13340.703019612742,7,493
7000,13747.947714139651,4,496
7100,14325.96406211066,1,499
7200,14927.498212248434,2,498
7300,15533.913254504234,1,499
7400,16207.766147934422,1,499
7500,16917.57738046268,1,499
7600,17544.63709122815,1,499
7700,18313.481891443837,1,499
7800,19034.817914141677,1,499
7900,19660.901300209087,2,498
8000,20275.49004235646,3,497
8100,20894.94947674763,1,499
8200,21477.359757682843,4,496
8300,22020.00665048209,5,495
8400,22492.2268275615,2,498
8500,22963.875907441885,2,498
8600,23268.60491324865,3,497
8700,23645.106056081735,2,498
8800,23983.942373000904,1,499
8900,24517.209234683527,1,499
9000,25166.441932807054,3,497
9100,26075.42058900758,2,498
9200,27144.415772648947,2,498
9300,28156.659848319927,1,499
9400,29318.912783418564,1,499
9500,30309.826224540062,0,500
9600,31249.34132518193,0,500
9700,32204.590023942994,0,500
9800,32974.7332858391,0,500
9900,33815.57190706517,0,500
10000,34643.66396180465,0,500
10100,35499.18885121216,0,500
10200,36353.54095296583,0,500
10300,37118.17125828175,1,499
10400,37897.295783779395,2,498
10500,38655.9913492427,4,496
10600,39475.130523867076,3,497
10700,40137.58889249567,2,498
10800,40780.00579337925,0,500
10900,41637.19178856558,0,500
11000,42796.93050617963,0,500
11100,44028.39475855551,0,500
11200,45423.05381547989,0,500
11300,46873.48770720171,0,500
11400,48237.1855822821,0,500
11500,49706.524864693725,0,500
11600,51188.41859670929,0,500
11700,52353.797296991215,0,500
11800,53322.30402172854,0,500
11900,54388.62147694853,0,500
12000,55413.663305623275,1,499
12100,56470.15652137466,0,500
12200,57545.1874848896,0,500
12300,58656.81903158703,0,500
12400,59620.12060351209,0,500
12500,60431.99331035526,0,500
12600,61183.87402479465,0,500
12700,61773.87677965468,1,499
12800,62486.99445784189,0,500
12900,63303.63493838972,0,500
13000,64213.29872014719,0,500
13100,65145.40618604903,0,500
13200,66382.37731295131,0,500
13300,67687.63913222852,0,500
13400,69045.27308843994,0,500
13500,70584.43330921298,0,500
13600,72138.09043796593,0,500
13700,73451.49320428206,0,500
13800,74923.18008520866,0,500
13900,76325.34544131641,0,500
14000,77620.75056701076,0,500
14100,79133.94765745488,0,500
14200,80483.10160518093,0,500
14300,81857.36556988282,0,500
14400,83199.66825029018,0,500
14500,84504.44137000779,0,500
14600,85614.26817029575,0,500
14700,86691.19620435708,0,500
14800,87599.04715154145,0,500
14900,89090.42528549902,0,500
15000,90748.72511954732,0,500
15100,92184.5698745773,0,500
15200,93802.1078443895,0,500
15300,95748.06857854313,1,499
15400,97794.36661450897,2,498
15500,99831.6478507948,5,495
15600,101867.98698190316,6,494
15700,103611.23246753836,9,491
15800,105223.68496828341,3,497
15900,106725.22497584704,2,498
16000,107934.92955911368,0,500
16100,109066.0952907112,0,500
16200,110277.98612437636,0,500
16300,111416.57121121201,0,500
16400,112627.15528020314,0,500
16500,113728.14694589,0,500
16600,114685.33999784381,1,499
16700,115681.72113934424,0,500
16800,116538.65978147363,1,499
16900,117225.87062186815,0,500
17000,118023.68977196381,1,499
17100,119024.15530370809,1,499
17200,119644.72361726739,1,499
17300,120418.46936402658,0,500
17400,121686.78856857374,0,500
17500,122912.17742828383,0,500
17600,124366.83129784578,0,500
17700,126131.14074046814,0,500
17800,128185.97726897377,0,500
17900,130212.22721629002,0,500
18000,132190.55588075347,0,500
18100,134449.71453329842,0,500
18200,136828.7599977607,0,500
18300,139022.0269256311,0,500
18400,141064.10482460534,0,500
18500,143290.94457840896,0,500
18600,145337.65036763737,0,500
18700,146960.2942852928,0,500
18800,148846.12677134527,0,500
18900,150712.77636646977,0,500
19000,152516.65893747052,0,500
19100,153992.831889248,0,500
19200,155651.78025353188,0,500
19300,157022.50205016683,0,500
19400,158707.93180279626,0,500
19500,160479.88146362294,0,500
19600,162256.7948697201,0,500
19700,164073.94216898293,0,500
19800,165578.63391853933,0,500
19900,166753.64087623142,0,500
20000,168124.59595804752,0,500
20100,169542.50125203223,0,500
20200,170805.43501030555,0,500
20300,172554.20540070444,1,499
20400,174440.71248886758,1,499
20500,176514.27249524096,1,499
20600,178630.42828922428,1,499
20700,180973.5732364739,1,499
20800,183127.59923082346,1,499
20900,185188.17973837745,0,500
21000,186980.36288279903,0,500
21100,188651.50941010623,0,500
21200,190124.7338404498,0,500
21300,191616.20047493407,0,500
21400,192829.73009963275,0,500
21500,194318.45928245073,0,500
21600,195482.98085328596,0,500
21700,196894.9820634548,0,500
21800,197883.3400751987,0,500
21900,198921.36690748908,1,499
