step,msd_global,n_round,n_elongated
0,0.0,500,0
100,0.20793506755036958,500,0
200,89.5809534016845,2,498
300,201.86261189870532,3,497
400,298.28419287302563,2,498
500,378.7757249487704,5,495
600,478.4659903060824,4,496
700,568.4138901964475,6,494
800,635.5081785384644,7,493
900,708.5967131205792,9,491
1000,761.811954777758,12,488
1100,857.3482621017993,15,485
1200,947.1669305845982,12,488
1300,1074.6109760839483,13,487
1400,1200.7949332286403,21,479
1500,1313.492037999405,12,488
1600,1448.421673017921,14,486
1700,1501.986767948586,20,480
1800,1539.07959195697,21,479
1900,1591.0096133390402,20,480
2000,1651.2959549134866,17,483
2100,1676.4582935299143,14,486
2200,1760.0169355812263,21,479
2300,1760.6587603987691,17,483
2400,1812.1836429369473,25,475
2500,1887.2064689431888,32,468
2600,1977.7533926580466,35,465
2700,2051.8536787166513,32,468
2800,2140.5353299415774,22,478
2900,2201.295757744195,12,488
3000,2308.6258497260364,1,499
3100,2457.2655190729115,7,493
3200,2590.579372180961,9,491
3300,2747.6700758980496,14,486
3400,2928.5360345490817,10,490
3500,3101.175754827058,9,491
3600,3285.3460893091074,5,495
3700,3588.068003567668,2,498
3800,3851.735847071766,1,499
3900,4082.404568139375,4,496
4000,4278.438164037013,6,494
4100,4490.514930755222,10,490
4200,4620.034571086549,2,498
4300,4694.334100704847,2,498
4400,4752.039937771156,3,497
4500,4800.008987700389,1,499
4600,4913.478621069713,1,499
4700,5014.568691161431,0,500
4800,5210.351237054215,4,496
4900,5448.154976984754,2,498
5000,5660.275511534879,5,495
5100,5899.26639214647,3,497
5200,6139.02595998084,5,495
5300,6464.719784292215,8,492
5400,6780.6733472568,12,488
5500,7070.129245749906,10,490
5600,7404.649350774876,9,491
5700,7581.043348972147,13,487
5800,7775.265508597892,9,491
5900,7935.805154606826,0,500
6000,8038.392602825116,0,500
6100,8176.638736252189,4,496
6200,8519.634920923301,7,493
6300,8727.594439739107,8,492
6400,9106.058519502587,5,495
6500,9404.135766012492,6,494
6600,9620.709279935518,6,494
6700,9976.06650556748,3,497
6800,10426.851634658098,2,498
6900,10821.59501664799,7,493
7000,11039.441265240323,7,493
7100,11286.049638137907,7,493
7200,11457.041566720129,4,496
7300,11613.495975179196,3,497
7400,12072.775749318998,2,498
7500,12595.533847578332,1,499
7600,13204.651010813219,0,500
7700,13832.708608684607,0,500
7800,14246.432860727964,0,500
7900,14438.726000410014,0,500
8000,14519.64113833736,2,498
8100,14757.58925684643,0,500
8200,14864.02797831433,2,498
8300,14993.251406341426,0,500
8400,15354.869392601404,1,499
8500,15724.287814931033,1,499
8600,16175.81110006992,2,498
8700,16628.56868565528,3,497
8800,17112.03208226838,3,497
8900,17510.807923958546,1,499
9000,17838.29833533936,0,500
9100,18216.630872217214,0,500
9200,18641.82441798724,0,500
9300,18963.658811099867,0,500
9400,19570.235529557896,0,500
9500,20313.19590991102,1,499
9600,21129.224414926022,1,499
9700,21952.22982366543,1,499
9800,22744.361058132963,1,499
9900,23434.610811132505,0,500
10000,24157.74509450134,0,500
10100,24667.577021408353,1,499
10200,25021.090811217517,2,498
10300,25437.195575014062,6,494
10400,25729.32920535403,3,497
10500,26027.940087353272,1,499
10600,26313.285648644574,0,500
10700,26663.84118003351,0,500
10800,26902.574479183728,0,500
10900,27349.456796070437,1,499
11000,27810.141114033653,1,499
11100,28162.736990438367,0,500
11200,28321.486730568387,1,499
11300,28742.926181368446,2,498
11400,29026.71756490722,0,500
