step,msd_global,n_round,n_elongated
0,0.0,2500,0
100,29.567799286176985,2500,0
200,30.714133077514603,2458,42
300,32.38121000966462,2426,74
400,33.70040327662751,2374,126
500,36.496346100865225,2316,184
600,44.65964044872755,2257,243
700,55.7084738027137,2185,315
800,69.06672437557012,2124,376
900,80.71384499723752,2072,428
1000,99.96090628512323,2021,479
1100,121.28539690094418,1979,521
1200,142.45202385304842,1922,578
1300,164.8016713372461,1881,619
1400,189.55637540528295,1828,672
1500,219.8305596695345,1800,700
1600,249.0335120859911,1751,749
1700,279.5227034456727,1716,784
1800,308.625254580211,1700,800
1900,336.8880705207135,1672,828
2000,365.2166881704971,1650,850
2100,399.61250145328034,1615,885
2200,432.1258706399884,1587,913
2300,474.0650276122257,1568,932
2400,493.9207160342406,1574,926
2500,516.1407526888372,1575,925
2600,543.8888038805466,1574,926
2700,573.4420702957133,1576,924
2800,618.5778950075468,1563,937
2900,671.0937178960507,1584,916
3000,713.5108066557187,1606,894
3100,768.1585688445714,1622,878
3200,819.9700814384129,1596,904
3300,863.1478509073876,1584,916
3400,905.128319914668,1568,932
3500,944.1179755340733,1549,951
3600,991.6053023255799,1517,983
3700,1044.1889281850727,1494,1006
3800,1091.8149617666468,1498,1002
3900,1124.091305715491,1504,996
4000,1165.014659526341,1504,996
4100,1196.3406799558904,1509,991
4200,1227.2260689901543,1508,992
4300,1268.515996517154,1495,1005
4400,1308.2314643606896,1496,1004
4500,1353.4001919604707,1480,1020
4600,1402.9865972813195,1459,1041
4700,1427.4579723325605,1459,1041
4800,1450.7549992446043,1452,1048
4900,1471.2291268657168,1451,1049
5000,1479.7872898733851,1437,1063
5100,1496.440058065343,1401,1099
5200,1527.875583061266,1373,1127
5300,1563.156396468958,1354,1146
5400,1599.9733073751345,1319,1181
5500,1650.0921362810611,1289,1211
5600,1715.7287243124604,1279,1221
5700,1786.0810472095866,1244,1256
5800,1853.1264107242994,1221,1279
5900,1931.6760618152812,1193,1307
6000,2016.9710512197494,1159,1341
6100,2102.2557349057847,1147,1353
6200,2180.601175946055,1133,1367
6300,2242.466871092388,1152,1348
6400,2315.8694685085834,1168,1332
6500,2371.918746281586,1189,1311
6600,2429.804914059391,1198,1302
6700,2494.594525010014,1197,1303
6800,2578.624471398969,1217,1283
6900,2681.662080958479,1218,1282
7000,2781.908046712772,1223,1277
7100,2878.2695472863743,1206,1294
7200,2979.679979579518,1204,1296
7300,3061.8910934456153,1191,1309
7400,3137.2410170010876,1174,1326
7500,3193.9727835915924,1162,1338
7600,3250.5728451595464,1148,1352
7700,3337.432843796065,1148,1352
7800,3404.4334769887773,1146,1354
7900,3454.4162887345283,1133,1367
8000,3521.083406487134,1124,1376
8100,3625.831662289761,1107,1393
8200,3699.145872029776,1065,1435
8300,3780.051670012877,1045,1455
8400,3859.2693967205473,1006,1494
8500,3949.8043525914222,991,1509
8600,4059.7473971217332,983,1517
8700,4155.620447099288,983,1517
8800,4289.740286089534,984,1516
8900,4421.402260529185,955,1545
9000,4536.308513890883,925,1575
9100,4673.621017137313,926,1574
9200,4806.059475248175,922,1578
9300,4944.609613794353,897,1603
9400,5111.042698421328,871,1629
9500,5258.336855520844,853,1647
9600,5428.072023298664,821,1679
9700,5552.014700675029,817,1683
9800,5711.866700507241,781,1719
9900,5891.010541359374,775,1725
10000,6076.278095525215,784,1716
10100,6238.763761788329,756,1744
10200,6397.529300648892,762,1738
10300,6606.03649522592,754,1746
10400,6779.186995306751,752,1748
10500,6994.347770283405,745,1755
10600,7152.181347328908,710,1790
10700,7344.168254552337,679,1821
10800,7526.329529272633,646,1854
10900,7702.839487371787,615,1885
11000,7886.230651914334,597,1903
11100,8073.253523824167,576,1924
11200,8307.45561684179,576,1924
11300,8560.711635237556,556,1944
11400,8831.410661952073,551,1949
11500,9119.106271773322,561,1939
11600,9397.112120996755,543,1957
11700,9672.870643071423,544,1956
11800,9974.493761734966,550,1950
11900,10307.988000770336,571,1929
12000,10625.031058076012,565,1935
12100,10887.722605947574,577,1923
12200,11201.246265686194,565,1935
12300,11503.303391514655,565,1935
12400,11809.531940282694,576,1924
12500,12144.839908126032,575,1925
12600,12422.851489706727,571,1929
12700,12731.66760745796,573,1927
12800,13036.71813786261,551,1949
12900,13336.145103970433,547,1953
13000,13707.186942184018,538,1962
13100,14057.775662562019,511,1989
13200,14389.24045763515,489,2011
13300,14713.862752742798,485,2015
13400,15050.442295562414,465,2035
13500,15391.292097129357,440,2060
13600,15748.367423716574,412,2088
13700,16183.57072341149,394,2106
13800,16582.526195365106,376,2124
13900,17017.594988022804,361,2139
14000,17400.940455510477,338,2162
14100,17870.09916464121,323,2177
14200,18348.46635703346,306,2194
14300,18796.307889161842,326,2174
14400,19273.973197271138,341,2159
14500,19736.880113332027,358,2142
14600,20209.19093292974,370,2130
14700,20617.610333108056,393,2107
14800,21027.047056094278,418,2082
14900,21464.650600557143,416,2084
15000,21843.529230148677,408,2092
15100,22234.993868890157,413,2087
15200,22656.622444339446,442,2058
15300,23151.222567386645,505,1995
15400,23593.879599364107,560,1940
15500,23994.82536414749,576,1924
15600,24363.158987091072,574,1926
15700,24745.690575769895,628,1872
15800,25098.94223702691,707,1793
15900,25470.518059586637,732,1768
16000,25829.481689210275,743,1757
16100,26158.229497816414,774,1726
16200,26467.08169302742,800,1700
16300,26753.073820483576,856,1644
16400,26942.211136240865,869,1631
16500,27210.296102694152,889,1611
16600,27497.502398765828,908,1592
16700,27797.122528905224,910,1590
16800,28086.867729876703,906,1594
16900,28419.49969609279,898,1602
17000,28750.516389232373,892,1608
17100,29045.116214916616,882,1618
17200,29356.020696456326,876,1624
17300,29743.103229750748,870,1630
17400,30074.663305134607,874,1626
17500,30514.739799599432,875,1625
17600,30944.766301278723,877,1623
17700,31419.163622698117,857,1643
17800,31903.39699606169,815,1685
17900,32414.12211778326,805,1695
18000,32930.13304732518,796,1704
18100,33412.28023377664,766,1734
18200,33879.054733173194,750,1750
18300,34282.438060849774,748,1752
18400,34655.49116685029,753,1747
18500,35051.75816027347,775,1725
18600,35500.053893328106,760,1740
18700,35952.376797938996,730,1770
18800,36358.50351328121,694,1806
18900,36783.28627346887,656,1844
19000,37266.25943007972,626,1874
19100,37652.23304785228,603,1897
19200,38052.95219630066,601,1899
19300,38489.95149536979,579,1921
19400,38959.52946152019,577,1923
19500,39456.39437356649,559,1941
19600,39976.69150124718,544,1956
19700,40479.03384253123,532,1968
19800,40993.021131894886,510,1990
